title,category,id,sourceurl,publishdate,imageurl,content
"Gavin de Becker, Bezos’ Security Chief, Is a Guardian to the Stars",Business,1e312d8e-9ffb-441c-bf57-8192882e876b,https://www.nytimes.com/2019/02/07/business/de-becker-bezos.html,20190208,https://static01.nyt.com/images/2019/02/08/business/08DEBECKER-2/08DEBECKER-2-articleLarge.jpg,"Gavin de Becker, Jeff Bezos’ longtime security chief, may run his own consulting firm, write books, operate a private luxury terminal at Los Angeles International Airport and develop threat-assessment tools."
Jeff Bezos’ Extortion Claim Said to Be Under Review by Prosecutors,Business,fdcc3ea8-ae89-4aed-90dc-ffb1c3e6a13b,https://www.nytimes.com/2019/02/08/business/media/jeff-bezos-ami-national-enquirer-fight.html,20190209,https://static01.nyt.com/images/2019/02/09/business/09BEZOS-print/merlin_150376620_61944455-3107-489e-ae35-e4cc395dabae-articleLarge.jpg,"Jeff Bezos, the founder of Amazon and the owner of The Washington Post, did not become the world’s richest man by refusing to do what it takes to win. And now that he finds himself in a mud fight with the supermarket tabloid that exposed his extramarital affair, he is showing off the same drive that helped him turn a simple idea — selling books on the internet — into an all-purpose, $780 billion powerhouse."
Sanders and O’Rourke Are Way Ahead in Race for Small-Dollar Donors,Politics,eccb4e01-a06c-4422-a369-6f332d07af4a,https://www.nytimes.com/2019/02/09/us/politics/2020-democrats-campaign-funding.html,20190209,https://static01.nyt.com/images/2019/02/09/us/campaign-money-chart1-promo-1549725862448/campaign-money-chart1-promo-1549725862448-articleLarge.jpg,"Senator Bernie Sanders would begin a 2020 presidential bid with 2.1 million online donors, a massive lead among low-dollar contributors that is roughly equivalent to the donor base of all the other Democratic hopefuls combined."
On Politics: The Biggest Stories of the Week,Politics,1ac8cf01-d47c-40d2-a0d5-eaf5432252bb,https://www.nytimes.com/2019/02/09/us/politics/on-politics-the-biggest-stories-of-the-week.html,20190209,,"From Virginia’s scandals to the State of the Union, it’s been a busy week in American politics. Here are some of the biggest stories you might have missed (and some links if you’d like to read further)."
6 Days When 2020 Democratic Hopefuls Scored With Small Donors,Politics,43616513-1122-4c02-8b82-9f3be4df806e,https://www.nytimes.com/2019/02/09/us/politics/democrats-donations-2020.html,20190209,https://static01.nyt.com/images/2019/02/10/us/politics/10campaignmoney-sidebar1-print/00campaignmoney-sidebar1-articleLarge.jpg,"In the 2020 race for the White House, small donors are expected to play a more significant role than ever before. With so many Democratic candidates running, and only so much money to go around, whom small donors choose to support will determine in part which contenders will have the cash to compete — and who will not."
Justin Fairfax Puts Virginia Democrats in Bind on Impeachment,Politics,dbc0f2b7-97fa-4b14-9f29-09a1408c4603,https://www.nytimes.com/2019/02/09/us/politics/justin-fairfax-virginia-impeachment.html,20190209,https://static01.nyt.com/images/2019/02/10/us/10virginiadems1/merlin_150321012_acdb42bb-b682-4197-89f5-56d90ef13572-articleLarge.jpg,"RICHMOND, Va. — Justin E. Fairfax’s refusal to resign as lieutenant governor of Virginia in the face of two allegations of sexual assault has presented Democrats with an excruciating choice: whether to impeach an African-American leader at a moment when the state’s other two top leaders, both white, are resisting calls to quit after admitting to racist conduct."
Virginia’s Lieutenant Governor Faces Impeachment Threat and Calls to Resign,Politics,151cf072-756e-46fd-bc75-215b57119c5a,https://www.nytimes.com/2019/02/08/us/politics/virginia-justin-fairfax.html,20190209,https://static01.nyt.com/images/2019/02/09/us/politics/09fairfax-react/merlin_143947065_bd4e2af9-5b9f-4144-8c9d-93181d9423df-articleLarge.jpg,"RICHMOND, Va. — Lt. Gov. Justin E. Fairfax of Virginia faced a wave of demands for his resignation on Friday night — and the threat of impeachment proceedings — after a second woman came forward to accuse him of sexual assault."
"You Call That Meat? Not So Fast, Cattle Ranchers Say",Business,8f4db067-a963-4bd2-96aa-d43a50837193,https://www.nytimes.com/2019/02/09/technology/meat-veggie-burgers-lab-produced.html,20190209,https://static01.nyt.com/images/2019/02/11/business/11meat01/11meat01-articleLarge.jpg,SAN FRANCISCO — The cattle ranchers and farm bureaus of America are not going to give up their hold on the word meat without a fight.
"‘He May Not Even Be a Free Person,’ Elizabeth Warren Says of Trump in 2020",Politics,813c7380-5d36-47e8-a2c8-d7a72dd040b8,https://www.nytimes.com/2019/02/10/us/politics/elizabeth-warren-trump-2020.html,20190210,https://static01.nyt.com/images/2019/02/11/us/politics/11WARREN/merlin_150492669_609f0d32-93c1-4ef0-b03b-0871a0168e12-articleLarge.jpg,"CEDAR RAPIDS, Iowa — Countless Democratic leaders have urged the party not to spend the 2020 campaign tangling with President Trump over tweets and taunts. But Senator Elizabeth Warren of Massachusetts made a novel argument on Sunday for ignoring the president: He could soon be in jail."
Flip-Flop by Fed Scrambles Outlook for World Markets,Business,86760afc-5305-4ad9-b5d1-23829b927e16,https://www.nytimes.com/2019/02/10/business/federal-reserve-stock-market.html,20190210,https://static01.nyt.com/images/2019/02/11/business/11fedmarkets-promo/11fedmarkets-promo-articleLarge-v2.jpg,"Once again, the Federal Reserve has upended markets."
These 50 Start-Ups May Be the Next ‘Unicorns’,Business,fa4fe238-6f1c-40a1-8c7f-a8f9d4c162ce,https://www.nytimes.com/2019/02/10/technology/these-50-start-ups-may-be-the-next-unicorns.html,20190210,,What it does: Makes a system that lets businesses send and collect money overseas
Amy Klobuchar Enters 2020 Presidential Race,Politics,bdf60d12-ee90-4a1e-bcbd-c757cbf32735,https://www.nytimes.com/2019/02/10/us/politics/amy-klobuchar-president-2020.html,20190210,,"MINNEAPOLIS — Amy Klobuchar, the third-term Minnesota senator, entered the race for the Democratic presidential nomination on Sunday, hopeful that her moderate politics, Midwestern roots and carefully cultivated history of bipartisanship can appeal to a broad swath of voters in contentious times."
Cryptocurrency Was Their Way Out of South Korea’s Lowest Rungs. They’re Still Trying.,Business,46d52bc4-0f73-491d-8e6a-68d4b42cb699,https://www.nytimes.com/2019/02/10/business/south-korea-bitcoin-cryptocurrencies.html,20190210,https://static01.nyt.com/images/2019/02/11/business/11skcrypto1-print/merlin_147112491_345e4a01-80a8-473d-81c1-1d0556665c37-articleLarge.jpg,"SEOUL, South Korea — Kim Ki-won is keeping a secret from his parents."
The Next Wave of ‘Unicorn’ Start-Ups,Business,4850b24d-539e-413f-bbae-40af2b184598,https://www.nytimes.com/2019/02/10/technology/new-wave-unicorn-start-ups.html,20190210,https://static01.nyt.com/images/2019/02/09/business/09nextunicorns/09nextunicorns-articleLarge.jpg,"SAN FRANCISCO — Technology start-ups worth $1 billion, once as rare as unicorns, are now plentiful enough and old enough that there’s a new generation behind them — one that looks very different."
Democrats’ 2020 Choice: Do They Want a Fighter or a Healer?,Politics,ed334804-67b6-43d4-ae56-28a6ccd421b8,https://www.nytimes.com/2019/02/11/us/politics/democrats-2020-healer-fighter.html,20190211,https://static01.nyt.com/images/2019/02/12/us/politics/12fighterhealer1-print/merlin_150489945_dc2db1a8-1ccf-424e-b73d-a96e01b55ff7-articleLarge.jpg,"MASON CITY, Iowa — Senator Cory Booker glided into the state first, offering himself as a herald of peace in a northern Iowa church that advertised “radical hospitality” on its marquee. As a rainbow cracked the frozen sky outside, Mr. Booker spoke of restoring “grace and decency” and erasing “the lines that people think divide us — racial lines, religious lines, geographic lines.”"
"‘A Woman, Just Not That Woman’: How Sexism Plays Out on the Trail",Politics,733d4419-c516-4a5d-b0e1-23bc150bca17,https://www.nytimes.com/2019/02/11/us/politics/sexism-double-standard-2020.html,20190211,https://static01.nyt.com/images/2019/02/10/us/11doublestandards-slide-YD2Z/11doublestandards-slide-YD2Z-articleLarge.jpg,"In the words of her detractors during the 2016 presidential race, Hillary Clinton was abrasive and shrill. She was aloof. She was unlikable."
"U.K. Economy Falters as Brexit Looms. Amsterdam Sees Risks, and Opportunity.",Business,09d3e00d-86a2-4900-99c6-5ba86413e6d2,https://www.nytimes.com/2019/02/11/business/brexit-economy-europe-britain-netherlands.html,20190211,https://static01.nyt.com/images/2019/02/12/business/12brexitmess-1-print/merlin_150530043_fb693513-47f1-488e-a212-083acbecf3c9-articleLarge.jpg,"AMSTERDAM — If anyone in the Netherlands is happy about Britain jilting the European Union, they keep that sentiment to themselves. The country has been built on trade, with huge volumes of goods flowing from its ports across the English Channel. Brexit, as the divorce is known, has proved disruptive."
Trump Signs Executive Order Promoting Artificial Intelligence,Business,b1954e37-a7cc-4d09-b69c-1242238af9ab,https://www.nytimes.com/2019/02/11/business/ai-artificial-intelligence-trump.html,20190211,https://static01.nyt.com/images/2019/02/11/business/11aitrump1/merlin_146512317_e654b766-71e7-459a-a81a-a87233c9dfb2-articleLarge.jpg,"President Trump signed an executive order Monday meant to spur the development and regulation of artificial intelligence, technology that many experts believe will define the future of everything from consumer products to health care to warfare."
Grammy Awards Show Stops Its Ratings Bleed,Business,bf4120f6-7169-40a5-83a8-b5225b12de6e,https://www.nytimes.com/2019/02/11/business/media/grammy-awards-show-ratings-cbs.html,20190211,https://static01.nyt.com/images/2019/02/10/fashion/10obama-grammys/merlin_150503424_61cb08bc-8684-4171-a3cc-5af29d0f4768-articleLarge.jpg,"Viewership for the Grammy Awards held steady on Sunday night, drawing an audience of 19.9 million people, according to Nielsen."
DealBook Briefing: Brace for Another Government Shutdown,Business,01f3af04-d5fb-4b72-a7ac-ae0ca092cfc6,https://www.nytimes.com/2019/02/11/business/dealbook/government-shutdown.html,20190211,https://static01.nyt.com/images/2019/02/12/business/12db-newsletter-shutdown/merlin_150474828_8365ffa7-7921-445c-948a-fd9f8e0f887f-articleLarge.jpg,Good Monday. Want this by email? Sign up here.
On Politics With Lisa Lerer: The Sexism Shield,Politics,f8251b5f-bdc8-4b0c-8774-5af3e61d19e9,https://www.nytimes.com/2019/02/11/us/politics/on-politics-sexism-2020.html,20190211,https://static01.nyt.com/images/2019/02/11/us/politics/11onpolitics-pm-3/11onpolitics-pm-3-articleLarge.jpg,"Hi. Welcome to On Politics, your guide to the day in national politics. I’m Lisa Lerer, your host."
Bringing Nature Back to the Urban Core,Business,cfcf266f-2737-4775-91fe-6f751649599b,https://www.nytimes.com/2019/02/12/business/cities-parks-green-space.html,20190212,https://static01.nyt.com/images/2018/12/07/business/PARKS-PHILLY-01/merlin_144189090_e313fa5e-8881-4af3-800c-c9928c94872e-articleLarge.jpg,Frederick Law Olmsted understood nature’s ability to rejuvenate the mind and body. 
Mark Kelly to Run for Senate in Arizona,Politics,00af155b-0e96-499e-9b6f-40e7a20e420e,https://www.nytimes.com/2019/02/12/us/politics/mark-kelly-senate-mccain.html,20190212,https://static01.nyt.com/images/2019/02/13/us/politics/13markkelly-print/merlin_150573849_b26e6b0f-52a0-45af-ad2f-dccb3e282bde-articleLarge.jpg,"Mark Kelly, the former astronaut and gun-control activist who is married to Gabrielle Giffords, announced on Tuesday that he would run for Senate in Arizona, challenging appointed Senator Martha McSally and intensifying the Democratic threat to Republicans’ narrow control of the chamber."
Washington Post Finds Itself in the Middle of the Jeff Bezos Story,Business,3c307abb-eabd-4944-a056-32473efcb8fe,https://www.nytimes.com/2019/02/11/business/media/washington-post-jeff-bezos.html,20190212,https://static01.nyt.com/images/2019/02/12/business/12WAPO-promo/merlin_150371214_916e558a-7675-4ff6-9b68-2e8fb91decfb-articleLarge.jpg,Jeff Bezos says owning The Washington Post is a “complexifier” for him. The newspaper could say the same about him.
"U.S. and Germany Defuse an Energy Dispute, Easing Tensions",Business,59e57e73-3801-42a0-9023-106087e118e1,https://www.nytimes.com/2019/02/12/business/us-germany-energy-dispute.html,20190212,https://static01.nyt.com/images/2019/02/13/business/13GERMANGAS/merlin_150347487_33da67ec-b993-44df-a363-cd5250400a4b-articleLarge.jpg,BERLIN — Relations between the United States and Germany have mostly gone downhill since President Trump took office. But on Tuesday they took an unexpected turn for the better.
‘Not All Fun and Memes’: BuzzFeed News Employees Plan to Form a Union,Business,9205ec9b-7d18-4e1e-86f6-6687f6edc7c7,https://www.nytimes.com/2019/02/12/business/buzzfeed-news-union-layoffs.html,20190212,https://static01.nyt.com/images/2019/02/14/business/14BUZZFEED-01/merlin_148026411_0d577668-fdba-4062-914e-997e4b76bc47-articleLarge.jpg,"Last month, BuzzFeed laid off more than 220 employees, or 15 percent of its work force. On Tuesday, employees at the company’s news division responded with the announcement that they planned to form a union."
Recent Commercial Real Estate Transactions,Business,a4043332-0606-4136-ad8a-a759f857913e,https://www.nytimes.com/2019/02/12/realestate/commercial/new-york-commercial-real-estate.html,20190212,https://static01.nyt.com/images/2019/02/02/realestate/commercial/02transFor-Sale/02transFor-Sale--articleLarge.jpg,$14.975 MILLION
Virginia’s Economy Weathers the Storm in Its Statehouse,Business,55f591b5-a185-4a96-92f9-490bcf20a806,https://www.nytimes.com/2019/02/12/business/economy/virginia-economy-governor-scandal.html,20190212,https://static01.nyt.com/images/2019/02/13/business/13virginia-econ02/merlin_150107784_adba4d20-747a-413e-89cf-4c8e2f22bf14-articleLarge.jpg,"As politicians across the country demand a change in Virginia’s embattled leadership, business leaders are largely sticking to the sidelines."
‘This Is My Space’: Kirsten Gillibrand’s Unabashedly Feminist Campaign,Politics,956797e7-7869-41d5-93c4-6f6253d65c9c,https://www.nytimes.com/2019/02/12/us/politics/kirsten-gillibrand-president-feminist.html,20190212,https://static01.nyt.com/images/2019/02/14/us/politics/14gillibrand-2-print/merlin_140458323_02b0b153-752e-4b84-963e-9766c1e44bd9-articleLarge.jpg,"The morning after the election of Donald J. Trump, Kirsten Gillibrand woke up and began crying. “Bawling,” she corrected herself."
The Government Shutdown Made the I.R.S. Even More Frustrating,Business,e0387326-0e01-4ec0-aa38-e67d38f69cf8,https://www.nytimes.com/2019/02/12/your-money/irs-government-shutdown.html,20190212,https://static01.nyt.com/images/2019/02/12/business/dc-tax/dc-tax-articleLarge.jpg,"WASHINGTON — The longest government shutdown in United States history resulted in a “shocking” number of taxpayers’ calls to the Internal Revenue Service going unreturned or being left to languish on hold for unusually long periods, according to a government audit released on Tuesday."
U.S.-China Trade Talks Face Big Obstacle: Ensuring That Promises Are Kept,Business,d77c5082-0b43-498e-8efa-3bf332ed82e0,https://www.nytimes.com/2019/02/12/business/us-china-trade-talks.html,20190212,https://static01.nyt.com/images/2019/02/12/business/12CHINATRADE-1/merlin_144827730_0058c27b-d7fa-400b-b03a-65c02d60aab2-articleLarge.jpg,"BEIJING — When China joined the World Trade Organization, the global fraternity of cross-border commerce, it promised to open itself up to foreigners in lucrative businesses like banking, telecommunications and electronic-payment processing."
Kamala Harris Is Accused of Lying About Listening to Tupac. Here’s What Actually Happened.,Politics,1142de84-098c-4c0f-a1ef-1d72f58eabe8,https://www.nytimes.com/2019/02/13/us/politics/kamala-harris-snoop-tupac.html,20190213,https://static01.nyt.com/images/2019/02/14/us/politics/14harris/14harris-articleLarge.jpg,"It began as a lighthearted moment. Senator Kamala Harris, the California Democrat and former prosecutor who announced her presidential candidacy last month, revealed on a popular radio show this week that she had smoked marijuana during her college years at Howard University in Washington."
DealBook Briefing: Trump’s Shifting Trade Talk Deadline,Business,12c91526-7974-483f-901e-b1cd8222c426,https://www.nytimes.com/2019/02/13/business/dealbook/trump-trade-china-deadline.html,20190213,https://static01.nyt.com/images/2019/02/14/business/14db-newsletter-trump/merlin_150582879_50ef5003-03d4-413e-8605-23b69e36b8ee-articleLarge.jpg,Good Wednesday. Want this by email? Sign up here.
"Maria Ressa, Philippine Journalist Critical of Rodrigo Duterte, Is Released After Arrest",Business,dbc01ca5-6b8e-4d95-bbd3-518aff631aba,https://www.nytimes.com/2019/02/13/world/asia/maria-ressa-arrested.html,20190213,https://static01.nyt.com/images/2019/02/14/world/14philippines-1sub/merlin_150662709_a4390337-5b68-4e60-adb1-66f848849564-articleLarge.jpg,"It’s a scene that Maria Ressa, a co-founder of an online news start-up critical of President Rodrigo Duterte of the Philippines, has grown accustomed to."
Smaller Tax Refunds Surprise Those Expecting More Relief,Business,895540be-6dc4-41a7-8d98-a2061d3398e9,https://www.nytimes.com/2019/02/12/your-money/tax-refund-decrease.html,20190213,https://static01.nyt.com/images/2019/02/13/business/13REFUNDS-1/merlin_145494135_18d2554a-bacd-4b5e-b589-c2fb5fa4ae41-articleLarge.jpg,The tax preparers at H&R Block had to take a new class before their busy season started this year: empathy training.
One Investment Firm Found a Silver Lining in the Mortgage Industry: Software,Business,1346a494-e516-4d17-951d-2829191ccc4a,https://www.nytimes.com/2019/02/13/business/dealbook/thoma-bravo-ellie-mae.html,20190213,https://static01.nyt.com/images/2019/02/14/business/14db-viewsthoma/merlin_129283814_b2c44945-2650-493d-904b-9cc78ece857f-articleLarge.jpg,Get the DealBook newsletter to make sense of major business and policy headlines — and the power-brokers who shape them.__________
The Struggle to Control PG&E,Business,bb59faa6-38f6-4906-acef-b0692f7263b6,https://www.nytimes.com/2019/02/13/business/energy-environment/pge-wildfire-bankruptcy-control.html,20190213,https://static01.nyt.com/images/2019/02/14/business/14govern3/merlin_150072060_924a0af6-265e-40c4-a101-e8994b477b6e-articleLarge.jpg,"Pacific Gas & Electric, the California utility that faces billions of dollars in wildfire damages, hopes to use its bankruptcy to reduce its liabilities and emerge a more stable company. "
The Strange Experience of Being Australia’s First Tech Billionaires,Business,41adaadc-4888-4876-802a-59091c8ea45d,https://www.nytimes.com/2019/02/13/technology/atlassian-cannon-brookes-farquhar.html,20190213,https://static01.nyt.com/images/2019/02/13/business/13Atlassian06/13Atlassian06-articleLarge-v2.jpg,"SYDNEY, Australia — Atlassian is a very boring software company. It develops products for software engineers and project managers, with hits like Jira (for software project management and bug tracking) and Fisheye (a revision-control browser). And who could forget Confluence (an enterprise knowledge management system)?"
Former Senior Apple Lawyer Charged With Insider Trading,Business,0a4dd127-8065-424a-9416-543a2cc6c4b0,https://www.nytimes.com/2019/02/13/technology/apple-insider-trading.html,20190213,https://static01.nyt.com/images/2019/02/14/business/14apple1/merlin_141089919_3866749d-fea5-450e-9283-afc06df1352e-articleLarge.jpg,SAN FRANCISCO — A former senior lawyer at Apple who oversaw the company’s insider trading policies was himself accused of insider trading by federal prosecutors and securities regulators in complaints made public on Wednesday.
Confidence in the Economy Has Faded. Will It Rebound?,Business,041236f9-1c09-4b6d-8122-0be935b9fe6d,https://www.nytimes.com/2019/02/13/business/dealbook/economy-consumer-confidence-rebound.html,20190213,https://static01.nyt.com/images/2019/02/14/business/dealbook/14db-sentiment4/14db-sentiment4-articleLarge.png,Get the DealBook newsletter to make sense of major business and policy headlines — and the power-brokers who shape them.__________
How to Make a 3-D Model of Your Home Renovation Vision,Business,52a30e95-0621-4c44-b259-a26a9da7198f,https://www.nytimes.com/2019/02/13/technology/personaltech/3d-home-renovation-apps.html,20190213,https://static01.nyt.com/images/2019/02/14/technology/personaltech/14TECHTIP_TOP_PLANNER_5D/14TECTIP_TOP-articleLarge.jpg,Got a bunch of home-improvement dreams but you’re not quite sure where to start? Let a free or inexpensive three-dimensional floor plan program be your guide. 
"The Instant, Custom, Connected Future of Medical Devices",Business,196af3c5-8f0e-4457-82d0-90268d5e9036,https://www.nytimes.com/2019/02/14/business/smart-medical-devices-implants.html,20190214,https://static01.nyt.com/images/2019/02/18/business/18FF-MEDICINE2/merlin_150464880_6baedadd-c910-4ce9-aa54-886eaeaefef4-articleLarge.jpg,"When Jeff Dachis suddenly and unexpectedly learned he had Type 1 diabetes at the age of 46 in September 2013, he was stunned. After all, he ran marathons, followed a healthy diet and never had an inkling of any medical troubles during previous annual physicals."
Little Red App: Xi’s Thoughts Are (Surprise!) a Hit in China,Business,28daf3a0-7648-443d-90d6-881358476033,https://www.nytimes.com/2019/02/14/technology/china-communist-app.html,20190214,https://static01.nyt.com/images/2019/02/15/world/15Xi-app-1/15Xi-app-1-articleLarge.jpg,BEIJING — Call it the Little Red App.
"For Once, Amazon Loses a Popularity Contest",Business,8dac93ca-478e-4533-9b1b-2844cbd5374a,https://www.nytimes.com/2019/02/14/business/amazon-new-york-city.html,20190214,https://static01.nyt.com/images/2019/02/15/business/15ROOSE/merlin_146845047_63ce7399-b35d-492b-8c5f-dee148a4772b-articleLarge.jpg,"Amazon’s surprise announcement on Thursday that it was canceling its planned expansion to a new corporate campus in New York was greeted with celebration by local activists and politicians who had opposed the deal, and frustration by local officials — and more than a few real estate agents in Queens — who had eagerly anticipated an influx of well-compensated tech workers."
German Growth Stagnates as Trump Trade War Starts to Bite,Business,f339a624-851a-44ae-86a0-bc7f755d81e5,https://www.nytimes.com/2019/02/14/business/germany-economy.html,20190214,https://static01.nyt.com/images/2019/02/15/business/15germanecon-print/merlin_135244701_8c953a86-25bc-44e1-9715-5a441ae9c867-articleLarge.jpg,"FRANKFURT — The once seemingly unstoppable German economy had the slowest growth of any eurozone country except Italy at the end of 2018, according to data published on Thursday that brought the impact of President Trump’s trade war into stark relief."
Democrats Unveil Plan to Split First 2020 Presidential Debates Over 2 Nights,Politics,2e7ba7dd-fa30-4e97-9e99-cb5ac2cb87b0,https://www.nytimes.com/2019/02/14/us/politics/democratic-debates-2020.html,20190214,https://static01.nyt.com/images/2019/02/15/us/politics/15debates/merlin_148358280_fa1a7a0a-2ac0-4b30-aa4b-9cb56c2e0b5a-articleLarge.jpg,"The Democratic National Committee on Thursday unveiled the criteria for participation in the first two presidential primary debates, splitting the debates across two consecutive nights to accommodate an already sprawling field of candidates."
Europe’s Middle Class Is Shrinking. Spain Bears Much of the Pain.,Business,061c2526-240d-4523-b7d9-5571126fe0ca,https://www.nytimes.com/2019/02/14/business/spain-europe-middle-class.html,20190214,https://static01.nyt.com/images/2019/02/15/business/15mceurope-1/15mceurope-1-articleLarge.jpg,"MADRID — Raquel Navarro downed an early-morning coffee, kissed her husband goodbye and hurried from her family’s spacious brick home in a suburb north of the Spanish capital."
"Student Loan Servicers’ Frequent Mistakes Went Unpunished, Audit Finds",Business,3f8b67ff-b78b-4090-9a94-27f99e36f398,https://www.nytimes.com/2019/02/14/business/student-loans-education-department.html,20190214,https://static01.nyt.com/images/2019/02/15/business/15loan/merlin_150704982_3d6a7779-13eb-4539-a549-9a7514f2917b-articleLarge.jpg,"An audit released by the Education Department on Thursday described its slipshod oversight of federal student loan servicers that were regularly let off the hook for mistakes, driving up costs for taxpayers and for borrowers already owing more than $1 trillion in debt."
On Politics: Trump Moves Toward Border Deal,Politics,a61d1145-b64a-413d-807d-bf1b247d095d,https://www.nytimes.com/2019/02/14/us/politics/trump-border-deal.html,20190214,,Good Thursday morning. Here are some of the stories making news in Washington and politics today.
"Airbus Retiring Its Jaw-Dropping Giant, the A380, in an Industry Gone Nimble",Business,d3a45b2a-a491-4803-b495-eba1d5108b6c,https://www.nytimes.com/2019/02/14/business/airbus-a380.html,20190214,https://static01.nyt.com/images/2019/02/15/business/15jpairbus-print/merlin_84012163_7550c016-9fc4-4ffa-a787-5cc79b176f23-articleLarge.jpg,"TOULOUSE, France — Since a solo flight by the Wright brothers on the shore of North Carolina more than a century ago, the size of airplanes has gone in one direction — up. But the era of ever larger jets, and the romantic idea of continent-hopping travel they inspired, came to an unofficial end with the announcement by Airbus on Thursday that it plans to cease production of the A380, the largest passenger airliner ever built."
DealBook Briefing: JPMorgan Has Its Own Cryptocurrency,Business,8c4cd07b-36d5-478d-b1da-20bbee620eac,https://www.nytimes.com/2019/02/14/business/dealbook/jpmorgan-cryptocurrency-chase.html,20190214,https://static01.nyt.com/images/2019/02/15/business/15db-newsletter-dimon/merlin_146406681_5e671316-3780-4784-b567-f7868dbbfb9c-articleLarge.jpg,Good Thursday. Want this by email? Sign up here.
You Want to Buy Art. Is It About Love or Money?,Business,0e34367b-d164-4661-9dcf-ad78ca4c9ff4,https://www.nytimes.com/2019/02/15/your-money/art-investing.html,20190215,https://static01.nyt.com/images/2019/02/16/business/16WEALTH1-print/merlin_150705441_c04c5119-039e-444e-93f7-1a11fdb02fef-articleLarge.jpg,"The value of a Picasso or a Ferrari typically rises in a strong economy, as do shares in a consumer staple like Procter & Gamble."
"Amazon and New York Unions Had ‘Productive Meeting,’ Then Came a Shock",Business,92099c35-7059-41b4-bfc9-ee9de249fe1b,https://www.nytimes.com/2019/02/14/business/economy/amazon-union-cuomo.html,20190215,https://static01.nyt.com/images/2019/02/15/business/15AMAZONUNION/merlin_150526893_54f24b69-a111-4183-bca0-dd8a6ae44adc-articleLarge.jpg,"When Amazon announced Thursday that it was abandoning plans for an additional corporate headquarters in New York, no one was more surprised than the union leaders who were in talks with the company the day before."
Facebook Fine Could Total Billions if F.T.C. Talks Lead to a Deal,Business,7571f638-4ef9-411f-b6b5-c7a179d88c8d,https://www.nytimes.com/2019/02/14/technology/facebook-ftc-settlement.html,20190215,https://static01.nyt.com/images/2019/02/15/business/15ftcfacebook/merlin_136662744_9edcda0b-0ed5-4959-ba03-f60a16ce0edf-articleLarge.jpg,"WASHINGTON — Facebook and the Federal Trade Commission are discussing a settlement over privacy violations that could amount to a record, multibillion-dollar fine, according to three people with knowledge of the talks."
DealBook Briefing: The Bigger Picture Behind Amazon Ditching N.Y.,Business,f1e705a5-730f-4343-84fe-734ff1fe22fb,https://www.nytimes.com/2019/02/15/business/dealbook/amazon-new-york.html,20190215,https://static01.nyt.com/images/2019/02/16/business/16db-newsletter-amazonnyc/merlin_150700647_3107cdea-d680-4729-accc-09a9091c75da-articleLarge.jpg,Good Friday. Want this by email? Sign up here.
U.S. Airlines to Offer New Gender Options for Non-Binary Passengers,Business,b431ee17-257d-4e00-b5e4-27372407c88d,https://www.nytimes.com/2019/02/15/business/airline-travel-gender-choices.html,20190215,https://static01.nyt.com/images/2019/02/16/business/16GENDER/merlin_149752584_a7c356d9-3662-45bd-aa3f-0510d61abfac-articleLarge.jpg,Air travelers who want to will soon be able to choose a gender option other than “male” or “female” when buying their tickets.
Trump Sings Praises of Hannity and Limbaugh in Rose Garden,Business,e27c2f47-63e2-43a5-b368-8eed7e5189b9,https://www.nytimes.com/2019/02/15/business/media/trump-hannity-limbaugh-coulter.html,20190215,https://static01.nyt.com/images/2019/02/16/business/16TRUMPMEDIA-01/merlin_150736803_005337b2-5f01-4eaa-855a-5de712139987-articleLarge.jpg,President Trump reeled off a list of his favorite media personalities on Friday when asked who might have influenced his decision to declare a national emergency after Congress refused to give him money for a border wall.
The Week in Tech: A Break From Consumer Tech,Business,b4604e14-5558-433b-8243-8f1420655f74,https://www.nytimes.com/2019/02/15/technology/the-week-in-tech-a-break-from-consumer-tech.html,20190215,https://static01.nyt.com/images/2019/02/16/business/16technewsletter1/merlin_140515467_c99eb635-980c-423a-bf4c-c91a5722555d-articleLarge.jpg,"Hi. I’m Steve Lohr. I write about the technology industry, from the old titans like IBM to start-ups working on the future of artificial intelligence."
China and U.S. to Continue Trade Talks Next Week,Business,82a4e577-d14d-4b43-96c0-615412f900d4,https://www.nytimes.com/2019/02/15/business/trump-china-us-trade.html,20190215,https://static01.nyt.com/images/2019/02/16/world/16chinatrade-1sub/merlin_150718812_2c97a921-b44d-4118-9293-db6da2c0fb4f-articleLarge.jpg,"BEIJING — United States officials said on Friday that they had made “progress” during a week of trade talks with their Chinese counterparts, but big sticking points remain and the two sides plan to continue negotiations next week in Washington to try to end the trade war."
"Amazon Invests in Rivian, a Tesla Rival in Electric Vehicles",Business,1b6c1472-1962-462d-9ef3-060d312a13e1,https://www.nytimes.com/2019/02/15/business/rivian-amazon.html,20190215,https://static01.nyt.com/images/2019/02/16/business/16RIVIAN/merlin_147402348_04100224-1260-4da6-95a7-34aa3a254d62-articleLarge.jpg,A potential rival to Tesla in electric cars just got a big boost from Amazon.
