Sentiment,title,category,id,sourceurl,publishdate
Negative,PG&E Chief Is Out as Utility Faces California Fire Liability,Business,f5febd59-25f8-456c-90d2-95bc834c465f,https://www.nytimes.com/2019/01/13/business/energy-environment/pge-geisha-williams-wildfires.html,20190114
Negative,PG&E’s Bankruptcy Filing Creates ‘a Real Mess’ for Rival Interests,Business,a9e21800-f0f0-40f2-985c-7c37ea624a67,https://www.nytimes.com/2019/01/29/business/energy-environment/pge-file-bankruptcy.html,20190129
Negative,"Poland Arrests 2, Including Huawei Employee, Accused of Spying for China",Business,37d791df-f9c0-444d-8600-c596261c4273,https://www.nytimes.com/2019/01/11/world/europe/poland-china-huawei-spy.html,20190111
Negative,Powell Says a ‘Patient’ Fed Is Watching for Signs of Economic Weakness,Business,6ac4f40d-62ef-4cfa-a3c1-44d704ad7b51,https://www.nytimes.com/2019/01/04/business/economy/jerome-powell-fed-reserve.html,20190104
Negative,Ralph Northam Rose Quickly to Become Virginia Governor. He Could Fall Even Faster.,Politics,e54c2fb0-4446-48eb-9166-38ec48415a83,https://www.nytimes.com/2019/02/03/us/politics/ralph-northam-virginia-governor.html,20190203
Negative,Republicans Rebuke Steve King but Face Vexing Question: Why Not Sooner?,Politics,118c9d19-9766-47b8-9222-521cd41e016d,https://www.nytimes.com/2019/01/15/us/politics/steve-king-white-supremacy.html,20190115
Negative,Russian Lawyer at Trump Tower Meeting Is Indicted in Another Case. But Why?,Business,d13a871e-0851-43d5-abca-23edcbc00589,https://www.nytimes.com/2019/01/25/business/dealbook/veselnitskaya-obstruction-justice.html,20190125
Negative,"Sexism Claims From Bernie Sanders’s 2016 Run: Paid Less, Treated Worse",Politics,82bd5a29-0017-40f5-b199-ea86da7653c6,https://www.nytimes.com/2019/01/02/us/politics/bernie-sanders-campaign-sexism.html,20190102
Negative,Smaller Tax Refunds Surprise Those Expecting More Relief,Business,895540be-6dc4-41a7-8d98-a2061d3398e9,https://www.nytimes.com/2019/02/12/your-money/tax-refund-decrease.html,20190213
Negative,Steve King Removed From Committee Assignments Over White Supremacy Remark,Politics,baeeb8a8-b98f-4507-ab1a-e0c0d09ff791,https://www.nytimes.com/2019/01/14/us/politics/steve-king-white-supremacy.html,20190115
Negative,"Stung by Florida Midterm Losses, Democrats See a Swing State Drifting Away",Politics,c7fdbdc4-9b3e-45cd-83fb-ca42b64d4535,https://www.nytimes.com/2019/01/13/us/politics/florida-democrats-2020-election.html,20190113
Negative,Talks to End U.S.-China Trade War Now Shift to Make-or-Break Rounds,Business,d93a3117-4393-4f8e-95c5-1664b792c799,https://www.nytimes.com/2019/01/09/business/us-china-trade-talks-beijing.html,20190109
Negative,"Tax Filing Season Is Starting, but It May Not Go Smoothly",Business,4f8e74f5-478a-4843-aca1-88d756026215,https://www.nytimes.com/2019/01/25/your-money/tax-returns-refund-irs-shutdown.html,20190125
Negative,Taxing the Wealthy Sounds Easy. It’s Not.,Business,c7de814e-9db5-4e7b-9b5f-203ee23b0017,https://www.nytimes.com/2019/02/01/your-money/tax-wealthy.html,20190201
Negative,Tech Is Splitting the U.S. Work Force in Two,Business,d10b989f-7ffa-483e-afa7-f5f87efe5ea1,https://www.nytimes.com/2019/02/04/business/economy/productivity-inequality-wages.html,20190204
Negative,Tesco Supermarket in Britain Will Cut Thousands of Jobs,Business,46c9329d-b018-485e-a188-03c18385b0b8,https://www.nytimes.com/2019/01/28/business/tesco-supermarket-job-cuts.html,20190128
Negative,"Tesla to Cut 3,000 Jobs in Bid to Sell Model 3 to Mass Market",Business,8b37c837-c395-419e-86a4-64a5446082e4,https://www.nytimes.com/2019/01/18/business/tesla-cutting-jobs.html,20190118
Negative,The Government Shutdown Made the I.R.S. Even More Frustrating,Business,e0387326-0e01-4ec0-aa38-e67d38f69cf8,https://www.nytimes.com/2019/02/12/your-money/irs-government-shutdown.html,20190212
Negative,The Hard Part of Computer Science? Getting Into Class,Business,39ca7e86-286f-411d-8baf-585f994c6046,https://www.nytimes.com/2019/01/24/technology/computer-science-courses-college.html,20190124
Negative,The Next Wave of ‘Unicorn’ Start-Ups,Business,4850b24d-539e-413f-bbae-40af2b184598,https://www.nytimes.com/2019/02/10/technology/new-wave-unicorn-start-ups.html,20190210
Negative,"The Post-Brexit Food Chain: ‘This Is Really, Really Scary’",Business,d773cfd3-e9ba-4a4a-8427-5ad40072944c,https://www.nytimes.com/2019/01/30/business/brexit-food-shortages.html,20190130
Negative,The Struggle to Control PG&E,Business,bb59faa6-38f6-4906-acef-b0692f7263b6,https://www.nytimes.com/2019/02/13/business/energy-environment/pge-wildfire-bankruptcy-control.html,20190213
Negative,The Tabloid Myths of Jennifer Aniston and Donald Trump,Business,e4a8995e-c359-4818-aec8-9dcd2e8c9777,https://www.nytimes.com/2019/01/27/business/media/jennifer-aniston-donald-trump-tabloid-media-pregnancy.html,20190127
Negative,The Week in Tech: It’s Not Easy Being a Unicorn,Business,5d938be1-ba2d-4ce5-8be4-317c128a40f7,https://www.nytimes.com/2019/01/11/technology/the-week-in-tech-its-not-easy-being-a-unicorn.html,20190111
Negative,These 50 Start-Ups May Be the Next ‘Unicorns’,Business,fa4fe238-6f1c-40a1-8c7f-a8f9d4c162ce,https://www.nytimes.com/2019/02/10/technology/these-50-start-ups-may-be-the-next-unicorns.html,20190210
Negative,This Expert Called the Market Plunge. Here’s What He Sees in 2019.,Business,eee05a3d-8f85-4157-9304-5cdbefdeb7ce,https://www.nytimes.com/2019/01/04/business/market-forecast-2019.html,20190104
Negative,Trump Sought a Loan During the 2016 Campaign. Deutsche Bank Said No.,Business,b3aac6e2-8b8f-4d61-b50f-e16822f1c840,https://www.nytimes.com/2019/02/02/business/trump-deutsche-bank.html,20190202
Negative,U.K. Auto Industry Already Feeling the Brexit Pinch,Business,a30f4dcc-5771-4d0a-958c-80ed5593218d,https://www.nytimes.com/2019/01/31/business/uk-brexit-auto-industry.html,20190131
Negative,U.K. Businesses Sound the Alarm While Planning for a No-Deal Brexit,Business,0314bdf6-2644-4179-a37d-1850a01d6638,https://www.nytimes.com/2019/01/11/business/no-deal-brexit-business.html,20190111
Negative,"U.K. Economy Falters as Brexit Looms. Amsterdam Sees Risks, and Opportunity.",Business,09d3e00d-86a2-4900-99c6-5ba86413e6d2,https://www.nytimes.com/2019/02/11/business/brexit-economy-europe-britain-netherlands.html,20190211
Negative,"U.S. Auto Sales Put Up a Big Number, but Show Signs of Strain",Business,d65cc2da-56bc-4dad-9e48-dc9dcc6546f8,https://www.nytimes.com/2019/01/03/business/auto-sales.html,20190104
Negative,U.S.-China Trade Talks Face Big Obstacle: Ensuring That Promises Are Kept,Business,d77c5082-0b43-498e-8efa-3bf332ed82e0,https://www.nytimes.com/2019/02/12/business/us-china-trade-talks.html,20190212
Negative,Veterans of the News Business Are Now Fighting Fakes,Business,bb02fc59-24a2-4d9d-a2f1-cad053a92c24,https://www.nytimes.com/2019/01/16/business/media/media-steve-brill-fake-news.html,20190116
Negative,"Video Game Stocks Get Clobbered, and Fortnite Is to Blame",Business,872c122f-534e-4651-8d89-978ff1dce7fc,https://www.nytimes.com/2019/02/06/business/dealbook/electronic-arts-take-two-fortnite-earnings.html,20190206
Negative,Virginia Lieutenant Governor Faces Eroding Support From Democrats After New Accuser Speaks,Politics,1abceb22-9ede-4dd5-af46-f2f648240ffd,https://www.nytimes.com/2019/02/08/us/politics/meredith-watson-justin-fairfax.html,20190208
Negative,Virginia Republican Was Top Editor of Yearbook That Included Blackface Photos and Racist Slurs,Politics,b4d76851-2d5c-42a7-bff1-3d0580a0f15b,https://www.nytimes.com/2019/02/07/us/politics/thomas-norment-yearbook-racist.html,20190207
Negative,Virginia’s Economy Weathers the Storm in Its Statehouse,Business,55f591b5-a185-4a96-92f9-490bcf20a806,https://www.nytimes.com/2019/02/12/business/economy/virginia-economy-governor-scandal.html,20190212
Negative,Virginia’s Lieutenant Governor Faces Impeachment Threat and Calls to Resign,Politics,151cf072-756e-46fd-bc75-215b57119c5a,https://www.nytimes.com/2019/02/08/us/politics/virginia-justin-fairfax.html,20190209
Negative,Virginia’s Political Chaos Is a Test for Both Parties,Politics,2b0c51e8-67e4-41d4-a1ce-6465d640dbb3,https://www.nytimes.com/2019/02/07/us/politics/on-politics-racism-scandal-virginia.html,20190207
Negative,Virginia’s Racist History Clashes With New South Image,Politics,073239ae-1126-4161-bf73-149e5141d9aa,https://www.nytimes.com/2019/02/08/us/politics/virginia-scandal-racist-history.html,20190208
Negative,"Vodafone, One of World’s Largest Cell Carriers, Halts Buying of Huawei Gear",Business,70a9848c-52a8-4774-85f5-dacd835a6c36,https://www.nytimes.com/2019/01/25/technology/vodafone-huawei.html,20190125
Negative,Volatility Continues as Rising Oil Prices Help Wall St. Erase Early Losses,Business,500b9a9d-93bd-4d3d-b374-7a5b3e5ba123,https://www.nytimes.com/2019/01/02/business/global-stock-markets.html,20190102
Negative,Was Apple’s Warning a Surprise? Not to Its Suppliers,Business,54003231-a447-40f5-835e-1fe5b5ac35e9,https://www.nytimes.com/2019/01/03/business/dealbook/apple-suppliers-stocks.html,20190103
Negative,Washington Post Finds Itself in the Middle of the Jeff Bezos Story,Business,3c307abb-eabd-4944-a056-32473efcb8fe,https://www.nytimes.com/2019/02/11/business/media/washington-post-jeff-bezos.html,20190212
Negative,When Affluent Families Dig Up Their Past,Business,e9534d45-91a4-41cd-8045-7ac36482ba1c,https://www.nytimes.com/2019/01/18/your-money/wealthy-family-history.html,20190118
Negative,When Private Fights Over Millions Become Public (Things Get Ugly),Business,f6956ad7-7cc7-4c72-af60-f7b80b03fc9e,https://www.nytimes.com/2019/02/08/your-money/family-estate-court-fight.html,20190208
Negative,Who Wants a Market Downturn? These Investors Actually Do,Business,d1495fd9-a577-40a2-8f7c-1541a5ea4b89,https://www.nytimes.com/2019/01/06/technology/market-downturn-venture-capital-investors.html,20190106
Negative,Who Wins and Who Loses From PG&E’s Bankruptcy,Business,adb50833-4595-4501-b36b-84019b0ab498,https://www.nytimes.com/2019/01/29/business/dealbook/pge-bankruptcy-winners-losers.html,20190129
Negative,Why Sony Needs More Than a Big Share Buyback to Help Its Fortunes,Business,034f6b82-73b8-4daf-bb67-ca69b13d9459,https://www.nytimes.com/2019/02/08/business/dealbook/sony-share-buyback.html,20190208
Negative,"With Northam Picture, Obscure Publication Plays Big Role in Virginia Politics",Politics,3121e8b6-32bd-4fac-8675-503ed02e1e74,https://www.nytimes.com/2019/02/04/us/politics/northam-fairfax-big-league-politics.html,20190205
Negative,World Leaders at Davos Call for Global Rules on Tech,Business,815c15a3-82b0-4f23-b3db-cbb0473ddb2e,https://www.nytimes.com/2019/01/23/technology/world-economic-forum-data-controls.html,20190123
Negative,Y.A. Author Pulls Her Debut After Pre-Publication Accusations of Racism,Business,f77649e9-cfba-4226-8e19-eb0fdfc968bd,https://www.nytimes.com/2019/01/31/books/amelie-wen-zhao-blood-heir-ya-author-pulls-debut-accusations-racism.html,20190131
Negative,"You Call That Meat? Not So Fast, Cattle Ranchers Say",Business,8f4db067-a963-4bd2-96aa-d43a50837193,https://www.nytimes.com/2019/02/09/technology/meat-veggie-burgers-lab-produced.html,20190209
Negative,YouTube Bans Risky Prank Videos Amid Spate of ‘Bird Box’ Challenge Stunts,Business,6d511650-4571-4872-b4ca-be78566b853a,https://www.nytimes.com/2019/01/16/business/youtube-bans-pranks.html,20190116
Negative,$146 Million Default by Nursing Home Chain Leaves U.S. on the Hook,Business,ee65f7bb-2b84-4c80-929a-97535e41f16e,https://www.nytimes.com/2019/05/31/business/nursing-homes-mortgage-hud.html,20190531
Negative,$2 Billion Verdict Against Monsanto Is Third to Find Roundup Caused Cancer,Business,2ff449a1-9a9c-4d2a-bb43-9dbb0b6f3ba6,https://www.nytimes.com/2019/05/13/business/monsanto-roundup-cancer-verdict.html,20190513
Negative,$7 Million Trump Building Condo Tied to Scandal-Scarred Foreign Leader,Business,ca6ef6b0-cd6f-4e92-849e-ff466880c6e7,https://www.nytimes.com/2019/04/10/business/trump-congo.html,20190410
Negative,"11,000 People Who Prepare Your Airline Food Are Considering a Strike",Business,6628fceb-43e8-48d2-b9b8-b073883519ec,https://www.nytimes.com/2019/06/04/business/economy/airport-workers-union.html,20190604
Negative,2 Big Book and Magazine Printers Face Suit to Block Their Merger,Business,522913c4-fa4f-42d9-bb20-a0946784ee83,https://www.nytimes.com/2019/06/24/business/media/magazine-book-printers-lawsuit.html,20190624
Negative,2020 Candidates Demand Full and Immediate Release of Mueller Report,Politics,71587c77-8ad5-40a8-a280-701f8e0cf3da,https://www.nytimes.com/2019/03/22/us/politics/mueller-report-2020-candidates.html,20190323
Negative,2020 Democratic Candidates Target Barr Over Mueller Report,Politics,994b5b8a-b29a-49a3-ba86-45211fbcafe7,https://www.nytimes.com/2019/04/18/us/politics/democrats-mueller.html,20190418
Negative,2020 Democrats Address Poverty and Systemic Racism at Presidential Forum,Politics,1ae68495-6df2-406c-b578-4f6a06d4176c,https://www.nytimes.com/2019/06/17/us/politics/poor-peoples-forum-2020.html,20190617
Negative,"2020 Democrats Agree: They’re Very, Very Sorry",Politics,0cb801e3-6670-4def-b925-e31afaa5b948,https://www.nytimes.com/2019/02/03/us/politics/democrats-2020-apologies.html,20190203
Negative,2020 Democrats Join McDonald’s Workers Striking Over Wages and Harassment,Politics,c7a3cfeb-cc92-45b7-bb49-4d0c5a4096af,https://www.nytimes.com/2019/05/23/us/politics/mcdonalds-strike-2020-candidates.html,20190523
Negative,"5 Lessons From Microsoft’s Antitrust Woes, by People Who Lived It",Business,80ef89f5-bcb4-405f-a2e7-eb2719403660,https://www.nytimes.com/2019/06/23/technology/antitrust-tech-microsoft-lessons.html,20190623
Negative,5 Reasons You Wouldn’t Want to Be in Tim Cook’s Shoes Right Now,Business,d2eab16e-d6ad-46a2-8509-91d9dee63341,https://www.nytimes.com/2019/01/04/technology/apple-tim-cook-china.html,20190104
Negative,"A ‘Sorceress’ in Brazil, a ‘Wink’ in India: Walmart Pleads Guilty After a Decade of Bribes",Business,a6ab591b-db05-41db-8c15-86aa75bffd97,https://www.nytimes.com/2019/06/20/business/walmart-bribery-settlement.html,20190620
Negative,"A Chain of Schools Is Cut Off From Student Loans, Leaving Thousands in Limbo",Business,e6f5377d-ee67-4de8-9ab4-6978441fe04e,https://www.nytimes.com/2019/02/27/business/argosy-university-education-department.html,20190227
Negative,"A Machine May Not Take Your Job, but One Could Become Your Boss",Business,94ec08bf-2e96-43c4-8d9c-51e18c03c376,https://www.nytimes.com/2019/06/23/technology/artificial-intelligence-ai-workplace.html,20190623
Positive,6 Days When 2020 Democratic Hopefuls Scored With Small Donors,Politics,43616513-1122-4c02-8b82-9f3be4df806e,https://www.nytimes.com/2019/02/09/us/politics/democrats-donations-2020.html,20190209
Positive,‘Boutique’ Co-Working Spaces Find a Niche Nurturing Small Businesses,Business,8d815383-e69a-4528-87cb-1be1b33af8b9,https://www.nytimes.com/2019/01/22/business/co-working-spaces-small-business.html,20190122
Positive,‘This Is My Space’: Kirsten Gillibrand’s Unabashedly Feminist Campaign,Politics,956797e7-7869-41d5-93c4-6f6253d65c9c,https://www.nytimes.com/2019/02/12/us/politics/kirsten-gillibrand-president-feminist.html,20190212
Positive,"Alphabet Is in a Tumultuous Time, but the Business Keeps Booming",Business,29d9a191-f63f-421e-9fbf-4b184ed27c2e,https://www.nytimes.com/2019/02/04/technology/alpahbet-quarterly-earnings.html,20190204
Positive,An Irish Burger Chain Claims a Trademark Win Over McDonald’s,Business,92f641e3-d389-484a-9fe7-f22ba4dd0caf,https://www.nytimes.com/2019/01/16/business/supermacs-big-mac-mcdonalds.html,20190116
Positive,Are Electric Cars Only for the Rich? Sacramento Is Challenging That Notion,Business,61ea1041-b026-4325-a974-fdb541f459ca,https://www.nytimes.com/2019/01/24/business/electric-vehicles-electrify-america-sacramento.html,20190124
Positive,Are Your Children Racking Up Charges From Mobile Games? Here’s How to Fight Back,Business,c774671d-0ff3-4d21-b390-72767841dbc9,https://www.nytimes.com/2019/02/06/technology/personaltech/children-charges-mobile-games.html,20190206
Positive,"As I.P.O. Approaches, Lyft’s Chief Is Nudged Into the Spotlight",Business,ac125542-ecb6-4cbd-941b-39f663dadc4c,https://www.nytimes.com/2019/01/27/technology/lyft-ceo-logan-green.html,20190127
Positive,"Biggest Public Company? Microsoft. Wait, Apple Again. Amazon? No, Back to Microsoft.",Business,0da00cff-f043-4024-96e1-fb1b898ff7d4,https://www.nytimes.com/2019/02/05/business/dealbook/apple-amazon-microsoft-market-value.html,20190205
Positive,Bringing Nature Back to the Urban Core,Business,cfcf266f-2737-4775-91fe-6f751649599b,https://www.nytimes.com/2019/02/12/business/cities-parks-green-space.html,20190212
Positive,Bristol-Myers to Acquire Celgene in Deal Worth $74 Billion,Business,8a417e10-12c2-4810-9ba3-68980b3c850c,https://www.nytimes.com/2019/01/03/business/dealbook/bristol-myers-squibb-celgene-merger.html,20190103
Positive,Chinese Companies Flocked to U.S. Markets in 2018. The Trade War May Have Had a Role.,Business,774faabd-5115-4712-81d2-62255ae0d866,https://www.nytimes.com/2019/01/02/business/dealbook/trade-war-china-ipos.html,20190102
Positive,Chip Giant Intel Picks Interim Leader as Permanent C.E.O. After Long Search,Business,ebd40ffb-2403-4bd2-8759-d0bcd3a356f9,https://www.nytimes.com/2019/01/31/technology/intel-ceo-robert-swan.html,20190131
Positive,DealBook Briefing: Hoping to Bridge the Gap in Trade Talks,Business,ce3b9d59-10b9-459b-b16d-468548d394c3,https://www.nytimes.com/2019/01/30/business/dealbook/us-china-trade-talks.html,20190130
Positive,DealBook Briefing: Progress in Talks to End the Trade War,Business,badda2ed-0543-4c73-a000-1b389d456d2d,https://www.nytimes.com/2019/01/10/business/dealbook/us-china-trade-war-talks.html,20190110
Positive,DealBook Briefing: Your Davos Cheat Sheet,Business,f8dad90f-806d-4a5d-b8b7-d616284b62e9,https://www.nytimes.com/2019/01/27/business/dealbook/davos-world-economic-forum-wrapup.html,20190127
Positive,Democrats Find a Foil for 2020 Primary: Billionaires (Even Liberal Ones),Politics,7f3fd5dd-2308-4a35-a7aa-6ce069222982,https://www.nytimes.com/2019/01/10/us/politics/democrats-2020-self-funding-billionaires.html,20190110
Positive,Electric Vehicles Are in the Spotlight at Detroit’s 2019 Auto Show,Business,5cecc687-24ac-4257-948a-3af01c49b33c,https://www.nytimes.com/2019/01/13/business/detroit-auto-show-electric-cars.html,20190113
Positive,Elizabeth Warren’s 2020 Strategy: Stand Out by ‘Nerding Out’,Politics,b26a18b8-43a5-40a9-b4c5-273890389dab,https://www.nytimes.com/2019/01/27/us/politics/elizabeth-warren-democrats-policy.html,20190127
Positive,Facebook Identifies Russia-Linked Misinformation Campaign,Business,90cd28fa-13e2-4fa9-a31d-3ccaba9155b9,https://www.nytimes.com/2019/01/17/business/facebook-misinformation-russia.html,20190117
Positive,Fed Ready to Pause on Interest Rate Increases,Business,120eb7cd-8df6-4a19-adda-948a9d529372,https://www.nytimes.com/2019/01/09/business/economy/fed-interest-rates-minutes.html,20190109
Positive,"For Wales, Nuclear Plant Would Mean New Jobs. For the U.K., It May Mean More.",Business,9bc79a6b-e3fd-4261-abed-d69f0b448d61,https://www.nytimes.com/2019/01/07/business/energy-environment/wales-hitachi-nuclear-plant-jobs.html,20190107
Positive,"Ford and VW Team Up, With Talk of Driverless and Electric Cars",Business,900b4501-1720-412d-a3f0-46d2f54e9ee4,https://www.nytimes.com/2019/01/15/business/ford-volkswagen.html,20190115
Positive,Foxconn Reconsidering Plans for a Wisconsin Factory Heralded by Trump,Business,c8e6133d-cbef-4ca2-b4d1-022ac004c189,https://www.nytimes.com/2019/01/30/business/foxconn-factory-wisconsin.html,20190130
Positive,"Gavin de Becker, Bezos’ Security Chief, Is a Guardian to the Stars",Business,1e312d8e-9ffb-441c-bf57-8192882e876b,https://www.nytimes.com/2019/02/07/business/de-becker-bezos.html,20190208
Positive,"Gillibrand Hires New Aides, Signaling Presidential Run Is Imminent",Politics,56a346f7-9adb-46f7-b2f0-ad254b5a55e1,https://www.nytimes.com/2019/01/11/us/politics/gillibrand-2020-presidential-run.html,20190111
Positive,"Government Shutdown Is Over, So Where Is the Economic Data?",Business,be2e3cab-0904-4148-bfff-0fda91244039,https://www.nytimes.com/2019/01/28/business/economy/economy-government-shutdown.html,20190128
Positive,Grammy Awards Show Stops Its Ratings Bleed,Business,bf4120f6-7169-40a5-83a8-b5225b12de6e,https://www.nytimes.com/2019/02/11/business/media/grammy-awards-show-ratings-cbs.html,20190211
Positive,HBO Made Sunday Night a Showcase. It Wants the Same on Monday.,Business,b5f3ee57-6b3f-44c1-9fed-d18607a57de8,https://www.nytimes.com/2019/02/03/business/media/hbo-monday-night.html,20190203
Positive,How Facebook’s Tiny China Sales Floor Helps Generate Big Ad Money,Business,df790f73-8484-400f-8193-13ebd8960792,https://www.nytimes.com/2019/02/07/technology/facebook-china-internet.html,20190207
Positive,How Fiat Chrysler Sped From Laggard to Leader in Detroit,Business,8883fd2c-5a89-4447-a3c5-c82ea5d90722,https://www.nytimes.com/2019/01/14/business/fiat-chrysler-detroit-auto-show.html,20190114
Positive,"How Huawei Wooed Europe With Sponsorships, Investments and Promises",Business,282533e3-14be-4896-b9e0-b93a30376902,https://www.nytimes.com/2019/01/22/technology/huawei-europe-china.html,20190122
Positive,How to Declutter and Organize Your Personal Tech in a Few Simple Steps,Business,54b2092d-5819-4750-837f-b052e73e1603,https://www.nytimes.com/2019/01/23/technology/personaltech/declutter-organize-personal-tech-few-simple-steps.html,20190123
Positive,"In California, Gender Can No Longer Be Considered in Setting Car Insurance Rates",Business,6b3a14d1-79b7-4626-8168-894d7002d329,https://www.nytimes.com/2019/01/18/your-money/car-insurance-gender-california.html,20190118
Positive,"In Portland, Scooter Start-Ups Played Nice. Regulators Took Note.",Business,4c590805-6e6f-4b1f-ba3a-fc250a918267,https://www.nytimes.com/2019/01/15/technology/electric-scooters-portland-oregon.html,20190115
Positive,"In Price and Value, Chinese Phone Makers Outpace Apple in Much of the World",Business,c9ee6118-9f27-4a99-93fa-e495b1941eac,https://www.nytimes.com/2019/01/04/technology/china-smartphones-iphone.html,20190104
Positive,"In Taiwan, an Invitation to a ‘Living Room’ for Culture",Business,c2c82069-9e61-46ef-8498-dcfd5b1d6199,https://www.nytimes.com/2019/01/29/business/in-taiwan-an-invitation-to-a-living-room-for-culture.html,20190129
Positive,"In the Race for Content, Hollywood Is Buying Up Hit Podcasts",Business,e21f2682-25a4-4598-ba8b-5060188d2659,https://www.nytimes.com/2019/01/01/business/media/podcasts-hollywood-tv-shows.html,20190101
Positive,Kamala Harris Kicks Off 2020 Campaign With Oakland Rally,Politics,d277ac0a-5a83-4324-92c1-9d48029d6a6a,https://www.nytimes.com/2019/01/27/us/politics/kamala-harris-rally-2020.html,20190127
Positive,Little Red App: Xi’s Thoughts Are (Surprise!) a Hit in China,Business,28daf3a0-7648-443d-90d6-881358476033,https://www.nytimes.com/2019/02/14/technology/china-communist-app.html,20190214
Positive,"Log Cabins? No, These Wooden Buildings Are High-Rises",Business,9176a218-683e-43e6-9b2e-b3cb0a0e6ec6,https://www.nytimes.com/2019/01/01/business/timber-wood-construction-real-estate.html,20190101
Positive,Making New Drugs With a Dose of Artificial Intelligence,Business,b3046f20-97b3-416d-95e2-9b1b6a2e8b84,https://www.nytimes.com/2019/02/05/technology/artificial-intelligence-drug-research-deepmind.html,20190205
Positive,Medicare for All Emerges as Early Policy Test for 2020 Democrats,Politics,237a6967-6b27-48b6-8e6d-0844b6721dbe,https://www.nytimes.com/2019/02/02/us/politics/medicare-for-all-2020.html,20190202
Positive,Microsoft’s Bing Back Online in China After Apparent Blockage,Business,4875cdcf-37d8-484e-a7de-245fb2fba76d,https://www.nytimes.com/2019/01/24/technology/microsoft-bing-china.html,20190124
Positive,New York Magazine Names a New Editor as Adam Moss Departs,Business,5465c231-6000-4436-8897-ecda06065ac8,https://www.nytimes.com/2019/01/16/business/media/david-haskell-new-york-magazine-editor.html,20190117
Positive,On Politics: Senate Offers Glimmer of Hope for End to Shutdown,Politics,00518cb7-4c16-488c-8d75-bde3b090a990,https://www.nytimes.com/2019/01/23/us/politics/senate-shutdown-vote.html,20190123
Positive,One Investment Firm Found a Silver Lining in the Mortgage Industry: Software,Business,1346a494-e516-4d17-951d-2829191ccc4a,https://www.nytimes.com/2019/02/13/business/dealbook/thoma-bravo-ellie-mae.html,20190213
Positive,PG&E Is Cleared in Deadly Tubbs Fire of 2017,Business,393528fc-bc2f-467d-9d0a-0ff4b995dadb,https://www.nytimes.com/2019/01/24/business/energy-environment/pge-tubbs-fire.html,20190124
Positive,Qatar and Exxon Mobil Plan $10 Billion Gas Investment in Texas,Business,26a7de75-dddd-4e51-a0ba-cb27c307bc12,https://www.nytimes.com/2019/02/05/business/energy-environment/qatar-exxon-mobil-gas-export.html,20190205
Positive,"Releasing Earnings, Microsoft Stays in Stride, With Cloud Powering the Way",Business,c7be21f9-ae04-474d-94c0-0c403a99d7ff,https://www.nytimes.com/2019/01/30/technology/microsoft-earnings.html,20190131
Positive,Robotic Milkers and an Automated Greenhouse: Inside a High-Tech Small Farm,Business,0564f4f5-0544-4e80-b09c-482868496ebd,https://www.nytimes.com/2019/01/13/technology/farm-technology-milkers-robots.html,20190113
Positive,Sanders and O’Rourke Are Way Ahead in Race for Small-Dollar Donors,Politics,eccb4e01-a06c-4422-a369-6f332d07af4a,https://www.nytimes.com/2019/02/09/us/politics/2020-democrats-campaign-funding.html,20190209
Positive,Snap Stems the Flood of Users Leaving Its App,Business,bee7dddc-06e8-4ab9-b02a-9854482b7d57,https://www.nytimes.com/2019/02/05/technology/snapchat-earnings.html,20190205
Positive,SoftBank Bets Big on WeWork. Again.,Business,f5e13443-e562-404c-91db-6dad1ed27e48,https://www.nytimes.com/2019/01/07/business/softbank-wework.html,20190107
Positive,Spotify. It’s Not Just for Music Anymore.,Business,97273819-f273-4aca-97b5-771e63f90fe1,https://www.nytimes.com/2019/02/06/business/dealbook/spotify-gimlet-anchor-podcasts.html,20190206
Positive,Stocks Climb as Investors Look to China-U.S. Trade Talks,Business,ede1e81e-af9a-43e5-afa9-c8705c92fda3,https://www.nytimes.com/2019/01/07/business/global-stock-markets.html,20190107
Positive,Stocks Rise as Investors See Signs of Progress in Trade Talks,Business,e656f63b-ad83-4805-a88b-705a16527c84,https://www.nytimes.com/2019/01/08/business/stock-market-trade-talks.html,20190108
Positive,Stocks Surge as Powell Signals Fed Flexibility and Jobs Data Eases Worries,Business,02f81e54-d29d-4722-b4ea-0331df868c39,https://www.nytimes.com/2019/01/04/business/global-stock-markets.html,20190104
Positive,Super Bowl Commercials 2019: Brands Play It Safe and Look to the Future,Business,6db8e1af-6ae1-4d78-869a-c56a72ef5b24,https://www.nytimes.com/2019/02/03/business/media/super-bowl-commercials-live-updates.html,20190203
Positive,"Tesla Profit Declines, but Musk Says Cash Position Is Strong",Business,a09dfcd0-8d0f-41b0-9a35-70e2873da4f1,https://www.nytimes.com/2019/01/30/business/tesla-earnings-elon-musk.html,20190130
Positive,The ‘Monster’ Texas Oil Field That Made the U.S. a Star in the World Market,Business,eb8a8911-04d8-4e92-af70-a71388ca4142,https://www.nytimes.com/2019/02/03/business/energy-environment/texas-permian-field-oil.html,20190203
Positive,The Easy (and Free) Way to Make a Budget Spreadsheet,Business,9dc3302f-5796-4b4e-806f-9ce90e8bcfa4,https://www.nytimes.com/2019/01/16/technology/personaltech/the-easy-and-free-way-to-make-a-budget-spreadsheet.html,20190116
Positive,The Financial Crisis Put a Chill on Big Bank Deals. That Ended Thursday.,Business,3b58132f-fa51-4370-b4cb-d5db1989603d,https://www.nytimes.com/2019/02/07/business/dealbook/bbt-suntrust-bank-mergers.html,20190207
