Sentiment,title,category,id,sourceurl,publishdate,imageurl,content
Negative,"Despite Bitcoin’s Dive, a Former Soviet Republic Is Still Betting Big on It",Business,b1dd4b54-7274-4255-9f88-def8361bc727,https://www.nytimes.com/2019/01/22/business/georgia-bitcoin-blockchain-bitfury.html,20190122,https://static01.nyt.com/images/2019/01/23/business/23georgiacrypto-print1/merlin_147352587_277ab3d2-ac59-4da7-b7f1-7f48dc3ed0c6-articleLarge.jpg,"TBILISI, Georgia — For three years, a windowless warehouse on the edge of town has been whirring with enough energy to power nearly 50,000 homes. Day and night, the warehouse, and dozens of cargo containers in a windswept valley, are generating Bitcoin, the cryptocurrency that has created a virtual gold rush in the former Soviet republic of Georgia."
Negative,Did Australia Hurt Phone Security Around the World?,Business,94c0a21e-a7d7-4246-b4fc-5273a42c6faa,https://www.nytimes.com/2019/01/22/technology/australia-cellphone-encryption-security.html,20190122,https://static01.nyt.com/images/2019/01/23/business/23encryption-1/merlin_149508042_38f3c928-9bd1-4846-8668-a15273f2094b-articleLarge.jpg,"SYDNEY, Australia — A new law in Australia gives law enforcement authorities the power to compel tech-industry giants like Apple to create tools that would circumvent the encryption built into their products."
Negative,Did Trump Cave on the Wall? Some Conservatives Say Yes,Politics,ac7d8f46-ecf7-46c8-a0a6-ab663936e49d,https://www.nytimes.com/2019/01/25/us/politics/trump-caved-ann-coulter.html,20190125,https://static01.nyt.com/images/2019/01/26/us/politics/26trump-gopreact-promo/merlin_145591740_fcc3b476-8dd4-454c-b367-c4fed8d66949-articleLarge.jpg,Some of the most prominent voices in the conservative base were furious at President Trump on Friday after he agreed to reopen the government without getting money for a border wall — the sort of terms he had spent more than a month rejecting. They derided the deal as a capitulation by a leader who they had trusted to stand firm.
Negative,Does Facebook Really Know How Many Fake Accounts It Has?,Business,c70afa85-580c-432a-b299-d523876a7fd5,https://www.nytimes.com/2019/01/30/technology/facebook-fake-accounts.html,20190130,https://static01.nyt.com/images/2019/01/31/business/31fakebook/30fakebook-articleLarge.jpg,"Facebook sells advertisers on its access to real people — 2.32 billion of them, a network that exceeds the populations of North America, South America and Africa combined."
Negative,Doug Jones Risks His Alabama Senate Seat Over the Shutdown and the Wall,Politics,fcb85a38-daab-458c-af1d-e2ac636de10e,https://www.nytimes.com/2019/01/18/us/politics/government-shutdown-alabama-politics.html,20190118,https://static01.nyt.com/images/2019/01/19/us/politics/19dougjones-print/merlin_145119531_0313d9a3-28d7-43f3-9412-10ade17ceb3a-articleLarge.jpg,"HUNTSVILLE, Ala. — After Doug Jones scored an upset win in the Alabama Senate race in 2017, elated Democrats nationwide dreamed of winning in other deeply red corners of the country. Mr. Jones seemed to offer a model, rejecting labels like progressive or conservative and calling himself a “Doug Jones Democrat.”"
Negative,E.C.B. Takes Reins of Italian Bank to Prevent Wider Crisis,Business,5cddbde3-e424-4624-a65b-eb1b9dae94a6,https://www.nytimes.com/2019/01/02/business/ecb-italian-bank-banca-carige.html,20190102,https://static01.nyt.com/images/2019/01/03/business/03ITALYBANK/02ITALYBANK-articleLarge.jpg,"FRANKFURT — The European Central Bank took control of a troubled Italian bank Wednesday, an unprecedented step that spotlighted the risks to the eurozone’s financial system from political chaos in Rome and a sputtering economy."
Negative,F.T.C. Is Said to Be Considering Large Facebook Fines,Business,313e2ec9-f536-4385-be15-203158b9c120,https://www.nytimes.com/2019/01/18/technology/facebook-ftc-fines.html,20190119,https://static01.nyt.com/images/2019/01/19/business/19ftc/merlin_147753816_d85782f9-a9ad-4265-9f9e-0474a0159b38-articleLarge.jpg,"WASHINGTON — The Federal Trade Commission is in the advanced stages of its investigation into whether Facebook violated privacy rules and is expected to seek large fines from the company, according to two people familiar with the inquiry."
Negative,Fake News as ‘Moral Imperative’? Democrats’ Alabama Move Hints at Ugly 2020,Business,c30f167d-0fd3-42da-bd38-4027d71c1bc0,https://www.nytimes.com/2019/01/13/business/media/democrats-disinformation-election-interference.html,20190114,https://static01.nyt.com/images/2019/01/14/business/14jprutenberg1-print/merlin_130736927_b3b641f6-2089-4caf-8549-384176243d3f-articleLarge.jpg,The Russian media was having way too much fun last week.
Negative,Fiat Chrysler’s Diesel Effort Produces a Costly Settlement,Business,202391b0-aaaa-4196-9add-1b354b6283df,https://www.nytimes.com/2019/01/10/business/fiat-chrysler-justice-emissions-settlement.html,20190110,https://static01.nyt.com/images/2019/01/11/business/11FIAT-print/11FIAT-articleLarge.jpg,Fiat Chrysler’s boldest and most recent bid to bring diesel technology to American consumers has wound up costing the automaker plenty.
Negative,Flip-Flop by Fed Scrambles Outlook for World Markets,Business,86760afc-5305-4ad9-b5d1-23829b927e16,https://www.nytimes.com/2019/02/10/business/federal-reserve-stock-market.html,20190210,https://static01.nyt.com/images/2019/02/11/business/11fedmarkets-promo/11fedmarkets-promo-articleLarge-v2.jpg,"Once again, the Federal Reserve has upended markets."
Negative,"For Car Buyers Who Got a Lemon, State Laws Vary Widely",Business,12c05d56-37bc-4633-b73c-565cfec66a65,https://www.nytimes.com/2019/02/06/automobiles/car-lemon-laws-states.html,20190206,https://static01.nyt.com/images/2019/02/08/business/08wheels-lemon/merlin_135143076_4ee1a38d-23ee-407c-80f5-79b92754d4eb-articleLarge.jpg,"Motorists who live in New Jersey and have a major problem with a new vehicle have a handy tool: the best lemon law in the land. But about a third of the states have such weak lemon laws that consumers will have a tough time getting a fair deal, according to a study released this month by the Center for Auto Safety."
Negative,"For Once, Amazon Loses a Popularity Contest",Business,8dac93ca-478e-4533-9b1b-2844cbd5374a,https://www.nytimes.com/2019/02/14/business/amazon-new-york-city.html,20190214,https://static01.nyt.com/images/2019/02/15/business/15ROOSE/merlin_146845047_63ce7399-b35d-492b-8c5f-dee148a4772b-articleLarge.jpg,"Amazon’s surprise announcement on Thursday that it was canceling its planned expansion to a new corporate campus in New York was greeted with celebration by local activists and politicians who had opposed the deal, and frustration by local officials — and more than a few real estate agents in Queens — who had eagerly anticipated an influx of well-compensated tech workers."
Negative,Former Senior Apple Lawyer Charged With Insider Trading,Business,0a4dd127-8065-424a-9416-543a2cc6c4b0,https://www.nytimes.com/2019/02/13/technology/apple-insider-trading.html,20190213,https://static01.nyt.com/images/2019/02/14/business/14apple1/merlin_141089919_3866749d-fea5-450e-9283-afc06df1352e-articleLarge.jpg,SAN FRANCISCO — A former senior lawyer at Apple who oversaw the company’s insider trading policies was himself accused of insider trading by federal prosecutors and securities regulators in complaints made public on Wednesday.
Negative,For-Profit Chain Cancels $494 Million in Student Debt to End State Investigations,Business,21d7350b-eaaf-4a6b-b317-b0e2bd49d100,https://www.nytimes.com/2019/01/03/business/student-debt-career-education-corporation.html,20190103,https://static01.nyt.com/images/2019/01/04/business/04STUDENTLOANS-print/merlin_148724667_16be313e-f495-4f77-aa68-c835d8e1acbe-articleLarge.jpg,"Nearly 180,000 former students at for-profit schools run by Career Education will not have to repay $494 million they owed to the company, a group of 49 state attorneys general announced Thursday."
Negative,Fracking Wasn’t Supposed to Cause Quakes in U.K. But Then the Ground Shook.,Business,745df301-1547-4296-b91e-cf2a683626f2,https://www.nytimes.com/2019/01/21/business/energy-environment/fracking-britain-cuadrilla-resources.html,20190121,https://static01.nyt.com/images/2019/01/17/business/00fracking-1/00fracking-1-articleLarge.jpg,"LONDON — Last fall an energy company began a hydraulic fracturing operation in northwest England that it hoped would be a milestone in creating a new, domestic source of natural gas for Britain — in much the same way that fracking has taken hold in the United States."
Negative,French Government Calls for Carlos Ghosn to Be Replaced as Renault’s Leader,Business,6127dfc0-6c06-4964-b535-a2166a814db4,https://www.nytimes.com/2019/01/16/business/renault-carlos-ghosn.html,20190116,https://static01.nyt.com/images/2019/01/17/business/17RENAULT01/merlin_149018889_e3b077af-9178-4a22-9295-755621bb2134-articleLarge.jpg,"PARIS — For nearly three months, as its chairman and chief executive, Carlos Ghosn, remained jailed in Tokyo on allegations of financial misconduct, the French carmaker Renault stood by him."
Negative,"From Goldman’s 1MDB Scandal to Bitcoin, Here’s a Look Ahead at 2019",Business,0f98549b-9833-4f98-bdcd-fb983ad566c8,https://www.nytimes.com/2019/01/07/business/dealbook/goldman-1mdb-bitcoin.html,20190107,https://static01.nyt.com/images/2019/01/08/business/dealbook/08db-henning1/merlin_148256811_a370b959-9aef-4efa-97d0-cf06968aac5a-articleLarge.jpg,Get the DealBook newsletter to make sense of major business and policy headlines — and the power-brokers who shape them.__________
Negative,Gannett Rejects Hostile Bid From Hedge Fund-Backed Group,Business,dfe9ac4b-ac30-400f-9b24-5d707958da3f,https://www.nytimes.com/2019/02/04/business/media/gannett-media-news.html,20190204,https://static01.nyt.com/images/2019/02/05/business/05GANNETT/05GANNETT-articleLarge.jpg,"Gannett, the publisher of USA Today and more than 100 other newspapers across nearly three dozen states, rejected a hostile takeover bid from a hedge fund-backed newspaper group on Monday, kicking off a battle for shareholder votes to determine the future of the company."
Negative,German Growth Stagnates as Trump Trade War Starts to Bite,Business,f339a624-851a-44ae-86a0-bc7f755d81e5,https://www.nytimes.com/2019/02/14/business/germany-economy.html,20190214,https://static01.nyt.com/images/2019/02/15/business/15germanecon-print/merlin_135244701_8c953a86-25bc-44e1-9715-5a441ae9c867-articleLarge.jpg,"FRANKFURT — The once seemingly unstoppable German economy had the slowest growth of any eurozone country except Italy at the end of 2018, according to data published on Thursday that brought the impact of President Trump’s trade war into stark relief."
Negative,Germany Restricts Facebook’s Data Gathering,Business,a7221ae6-486d-42fb-ad89-77f28d0ae206,https://www.nytimes.com/2019/02/07/technology/germany-facebook-data.html,20190207,https://static01.nyt.com/images/2019/02/08/business/08facebook1/merlin_136656096_b3627752-3af5-458a-902f-f3a848585501-articleLarge.jpg,"In a direct challenge to Facebook’s business model, Germany’s competition authority on Thursday sharply curtailed how the tech giant may profile people, saying that users could refuse to allow the company to combine their Facebook information with data about their activities on other sites."
Negative,Goldman Sachs’s Tactic in Malaysian Fraud Case: Smear an Ex-Partner,Business,be6118a5-818e-4960-b530-a3a0ff2264d2,https://www.nytimes.com/2019/01/16/business/goldman-malaysia-1mdb-leissner.html,20190116,https://static01.nyt.com/images/2019/01/17/business/17goldman/17goldman-articleLarge.jpg,They sound like the ingredients of a pulpy thriller: Bigamy. Secret religious conversions. A doctorate from a mail-order diploma mill. Affairs with powerful women.
Negative,Google Is Fined $57 Million Under Europe’s Data Privacy Law,Business,a6a5fd5e-a12d-445a-ba76-700463dfe07d,https://www.nytimes.com/2019/01/21/technology/google-europe-gdpr-fine.html,20190121,https://static01.nyt.com/images/2019/01/22/business/22GOOGLE-promo/merlin_144235803_f69e21e4-2517-4f1e-967a-b8252599c407-articleLarge.jpg,"LONDON — After European policymakers adopted a sweeping data privacy law last year, the big question was how regulators would use their newfound authority against the most powerful technology companies."
Negative,Government Shutdown Shakes Stability of Jobs That Are Often the Best Around,Business,e305fbb3-aeab-4600-b363-fca853903a88,https://www.nytimes.com/2019/01/16/business/economy/federal-workers-shutdown.html,20190117,https://static01.nyt.com/images/2019/01/14/business/00workers01/00workers01-articleLarge.jpg,"Verla Bloomfield has the kind of workplace that seems plucked from a different era. She has a pension, a union, several weeks of vacation and a paycheck that has nearly doubled in 14 years. Her employer? The United States government."
Negative,Government Shutdown Squeezes Contractors as Checks Stop and Invoices Stall,Business,0cc72a79-b9e2-4433-a54a-6cae8703799d,https://www.nytimes.com/2019/01/12/business/contractors-government-shutdown-effect.html,20190112,https://static01.nyt.com/images/2019/01/13/us/politics/13contractors-promo/13contractors-promo-articleLarge.jpg,"When Christopher Fuller and his research team received a “stop work order” on New Year’s Eve, they had four hours to shut down their lab, making sure their chemical and biological samples were securely stored in refrigerators that would keep running if the electricity was shut off."
Negative,He Reported on Facebook. Now He Approaches It With Caution.,Business,50e58433-1134-43c7-8247-0ed40621a1a6,https://www.nytimes.com/2019/01/23/technology/personaltech/facebook-online-privacy.html,20190123,https://static01.nyt.com/images/2019/01/24/business/24TECHUSING05/merlin_149646906_d1cea748-13c6-4913-8930-da06f7a52625-articleLarge.jpg,"How do New York Times journalists use technology in their jobs and in their personal lives? Nick Confessore, an investigative reporter, discussed the tech he’s using."
Negative,Hitachi to Cease Work on Nuclear Power Plant in North Wales,Business,ac9f749c-32ce-4953-b247-e62e1e1ac416,https://www.nytimes.com/2019/01/17/business/energy-environment/hitachi-horizon-wales-nuclear-plant.html,20190117,https://static01.nyt.com/images/2019/01/18/world/18Hitachi-print/merlin_146927379_d9e2c77b-f80a-4eaa-9058-90d27a844e90-articleLarge.jpg,"Hitachi said on Thursday that it was suspending work on a 15 billion pound, or $19.3 billion, nuclear power project in North Wales after failing to agree on financial terms with the British and Japanese governments."
Negative,How U.S. Criminal Laws Became Weapons in the China Trade War,Business,a9c5f6a1-ff5a-4357-9ba3-f10cc3658421,https://www.nytimes.com/2019/02/04/business/dealbook/huawei-law-trade.html,20190204,https://static01.nyt.com/images/2019/01/29/business/05db-henning1/merlin_148925331_53da4d1a-ace1-4fc8-81a9-fca3abfc8cde-articleLarge.jpg,Get the DealBook newsletter to make sense of major business and policy headlines — and the power-brokers who shape them.__________
Negative,"Huawei and China, Facing U.S. Charges, Have Few Ways to Retaliate",Business,62a802e0-7c48-46a9-bbb5-e84508b05bfa,https://www.nytimes.com/2019/01/29/technology/huawei-indictment-criminal-charges.html,20190129,https://static01.nyt.com/images/2019/01/30/world/30huawei-1/merlin_149914233_0fead824-a2ff-44cd-9182-1ee3bdd92360-articleLarge.jpg,"SHANGHAI — Ever since Meng Wanzhou, the chief financial officer at the Chinese technology giant Huawei, was arrested in Canada nearly two months ago, Chinese officials have denounced the move as “wrongful” and “arbitrary” — a political affair cloaked in a judicial one."
Negative,Huawei Said to Be Under U.S. Investigation in Trade-Secrets Case,Business,3c119216-6008-426d-9e4c-6bb1a1ac7c61,https://www.nytimes.com/2019/01/16/technology/huawei-investigation-trade-secrets.html,20190117,https://static01.nyt.com/images/2019/01/17/business/17huaweiPRINT/merlin_148905969_856d8e37-3ede-4747-8c5c-28d92c8e3c4a-articleLarge.jpg,"WASHINGTON — Federal prosecutors in Seattle are investigating Huawei, the Chinese technology giant, on allegations of intellectual property theft, according to two people familiar with the case."
Negative,Huawei Threatens Lawsuit Against Czech Republic After Security Warning,Business,65981717-ed30-4a12-89c4-57ac828426b7,https://www.nytimes.com/2019/02/08/business/huawei-lawsuit-czech-republic.html,20190208,https://static01.nyt.com/images/2019/02/09/world/09huawei-czech-print/merlin_149938461_292aafc5-908b-4327-9a35-239b7f7a081c-articleLarge.jpg,"PRAGUE — In an attempt to push back against attempts to limit its reach in Europe, the Chinese technology giant Huawei threatened legal action against the Czech Republic if its cybersecurity agency did not rescind its warning about the risk the company poses to the nation’s critical infrastructure."
Negative,Hurricanes. Shootings. Fires. Time for an Editor’s Emergency Kit.,Business,e755e644-0992-4788-88b1-9c6250ee5fe2,https://www.nytimes.com/2019/01/02/technology/personaltech/breaking-emergency-news-tech.html,20190102,https://static01.nyt.com/images/2019/01/03/business/03techusing2/merlin_148665828_c589640e-f872-4fc7-8e24-13f66f7d6db2-articleLarge.jpg,"How do New York Times journalists use technology in their jobs and in their personal lives? Julie Bloom, a deputy editor for national coverage for The Times, discussed the tech she’s using."
Negative,"In a Stumble for Apple, a FaceTime Bug Lets iPhone Users Eavesdrop",Business,eb5a4ed3-f03c-4ce9-afc4-0159f277fbf7,https://www.nytimes.com/2019/01/28/technology/personaltech/facetime-bug-iphone-hack.html,20190129,https://static01.nyt.com/images/2019/01/29/technology/personaltech/29facetime1/29facetime1-articleLarge.jpg,SAN FRANCISCO — The iPhone as an eavesdropping device? Watch out. It can happen.
Negative,"In Virginia Governor’s Turmoil, Democrats See an Agenda at Risk",Politics,aea1c826-b9f2-4f7f-ba97-e459cc8fe576,https://www.nytimes.com/2019/02/03/us/politics/northam-governor-virginia.html,20190203,https://static01.nyt.com/images/2019/02/03/us/04NORTHAM/04NORTHAM-articleLarge-v2.jpg,"The refusal by Ralph Northam, the Democratic governor of Virginia, to resign after the revelation of a racist photograph is threatening his party’s political fortunes in Virginia, where Democrats are on the brink of consolidating power after a decade-long rise in the once-conservative state."
Negative,Insider Trading Remains a Fixture for Securities Enforcement,Business,ea6eac3b-b9c4-4599-8997-4c92ac417d9d,https://www.nytimes.com/2019/01/01/business/dealbook/insider-trading-enforcement-prosecution.html,20190101,https://static01.nyt.com/images/2019/01/02/business/02DB-HENNING-01/merlin_148664283_7a4c4d61-c10f-4dbc-9c1e-51afcf313f40-articleLarge.jpg, Get the DealBook newsletter to make sense of major business and policy headlines — and the power-brokers who shape them.__________
Negative,It’s Final: Megyn Kelly and NBC Part Ways. And She Will Be Paid in Full.,Business,587ec345-ba8d-4453-bcca-256234b7b376,https://www.nytimes.com/2019/01/11/business/media/megyn-kelly-nbc.html,20190112,https://static01.nyt.com/images/2019/01/12/business/12kelly-print1/merlin_128086517_278b6737-f155-4161-8eb6-0e5e7185466d-articleLarge.jpg,"After a drawn-out negotiation period, NBC and Megyn Kelly have formally agreed to part ways."
Negative,"Italy Slides Into Recession as Europe Stalls, Stoking Global Fears",Business,b7126213-3a9b-4bbf-a36f-a006ce76df8a,https://www.nytimes.com/2019/01/31/business/italy-recession-europe-slowdown.html,20190131,https://static01.nyt.com/images/2019/02/01/business/01ITALYECON-1/merlin_146611383_ab637bcc-1efb-4eb7-ae19-0726383576c5-articleLarge.jpg,"Italy has officially slipped into recession, and Europe as a whole is essentially at an economic standstill, raising anxieties that the world is on the verge of a significant slowdown."
Negative,Jeff Bezos’ Extortion Claim Said to Be Under Review by Prosecutors,Business,fdcc3ea8-ae89-4aed-90dc-ffb1c3e6a13b,https://www.nytimes.com/2019/02/08/business/media/jeff-bezos-ami-national-enquirer-fight.html,20190209,https://static01.nyt.com/images/2019/02/09/business/09BEZOS-print/merlin_150376620_61944455-3107-489e-ae35-e4cc395dabae-articleLarge.jpg,"Jeff Bezos, the founder of Amazon and the owner of The Washington Post, did not become the world’s richest man by refusing to do what it takes to win. And now that he finds himself in a mud fight with the supermarket tabloid that exposed his extramarital affair, he is showing off the same drive that helped him turn a simple idea — selling books on the internet — into an all-purpose, $780 billion powerhouse."
Negative,"John Lasseter, Ousted From Pixar in #MeToo Wave, Finds New Hollywood Home",Business,41e068e4-bf7f-4556-8677-d5005eba7557,https://www.nytimes.com/2019/01/09/business/media/john-lasseter-skydance.html,20190109,https://static01.nyt.com/images/2019/01/10/business/10lasseter3/merlin_130393995_8577a95b-d249-4348-90c8-44f4f7c0665d-articleLarge.jpg,"LOS ANGELES — John Lasseter, the Pixar co-founder who was forced to resign from the Walt Disney Company in June after complaints about unwanted touching in the workplace, has become one of the first men toppled in the #MeToo era to find a new Hollywood perch."
Negative,Judge Cites ‘Serious’ Accusations Against McKinsey in Reopening Bankruptcy Case,Business,05847c43-b396-4871-adc8-2e57997f7648,https://www.nytimes.com/2019/01/09/business/mckinsey-bankruptcy-investments.html,20190110,https://static01.nyt.com/images/2019/01/10/business/10MCKINSEYprint/merlin_148958727_5a35c78c-b16a-4a56-aeb8-e07bf128473f-articleLarge.jpg,"RICHMOND, Va. — A judge in Virginia reopened a more than two-year-old case on Wednesday to consider accusations that the powerful consultancy McKinsey & Company had defrauded his court while advising a bankrupt coal company."
Negative,Justin Fairfax Puts Virginia Democrats in Bind on Impeachment,Politics,dbc0f2b7-97fa-4b14-9f29-09a1408c4603,https://www.nytimes.com/2019/02/09/us/politics/justin-fairfax-virginia-impeachment.html,20190209,https://static01.nyt.com/images/2019/02/10/us/10virginiadems1/merlin_150321012_acdb42bb-b682-4197-89f5-56d90ef13572-articleLarge.jpg,"RICHMOND, Va. — Justin E. Fairfax’s refusal to resign as lieutenant governor of Virginia in the face of two allegations of sexual assault has presented Democrats with an excruciating choice: whether to impeach an African-American leader at a moment when the state’s other two top leaders, both white, are resisting calls to quit after admitting to racist conduct."
Negative,Juul’s Convenient Smoke Screen,Business,44225d57-a5fa-4853-8545-6fed4c226675,https://www.nytimes.com/2019/01/11/technology/juul-cigarettes-marketing.html,20190111,https://static01.nyt.com/images/2019/01/11/business/11roose02/12roose02-articleLarge.jpg,"Juul Labs, the company behind the insanely popular vaping device, has a message for the nation’s estimated 37.8 million adult smokers:"
Negative,Kamala Harris and Michael Bloomberg Clash on Medicare for All,Politics,3a59701e-d2e4-47f3-b820-0a636e2dbc59,https://www.nytimes.com/2019/01/29/us/politics/medicare-for-all-harris-bloomberg.html,20190129,https://static01.nyt.com/images/2019/01/30/us/politics/30medicareforall/merlin_149945469_f849e694-d14a-4b01-8bf1-7a7b7c6ea474-articleLarge.jpg,"A day after Senator Kamala Harris of California endorsed ending private health insurance in favor of a “Medicare for all” government plan, Michael R. Bloomberg, a possible rival of hers for the Democratic presidential nomination, said the proposal would “bankrupt us for a very long time.”"
Negative,Kamala Harris Is Accused of Lying About Listening to Tupac. Here’s What Actually Happened.,Politics,1142de84-098c-4c0f-a1ef-1d72f58eabe8,https://www.nytimes.com/2019/02/13/us/politics/kamala-harris-snoop-tupac.html,20190213,https://static01.nyt.com/images/2019/02/14/us/politics/14harris/14harris-articleLarge.jpg,"It began as a lighthearted moment. Senator Kamala Harris, the California Democrat and former prosecutor who announced her presidential candidacy last month, revealed on a popular radio show this week that she had smoked marijuana during her college years at Howard University in Washington."
Negative,"Lampert’s Deal for Sears Is Approved, but Judge Scolds Him in the Process",Business,9cfcdc26-e458-4772-86cf-c44c9eddd94f,https://www.nytimes.com/2019/02/07/business/sears-bankruptcy-lampert.html,20190208,https://static01.nyt.com/images/2019/02/08/business/08sears/merlin_148881846_0737545f-41d2-48a3-9ef7-22503f224178-articleLarge.jpg,"A federal bankruptcy judge on Thursday approved Edward S. Lampert’s plan to buy Sears, but the judge implored Mr. Lampert to make a fresh start."
Negative,Lessons for Corporate Boardrooms From Yahoo’s Cybersecurity Settlement,Business,94f534b2-ace7-4e20-8a53-47543a8d842d,https://www.nytimes.com/2019/01/23/business/dealbook/yahoo-cyber-security-settlement.html,20190123,https://static01.nyt.com/images/2019/01/24/business/24db-anotherview1/merlin_145729827_d360a55e-f58f-4ad1-927c-38bdb50b6b06-articleLarge.jpg,Get the DealBook newsletter to make sense of major business and policy headlines — and the power-brokers who shape them.__________
Negative,Lt. Gov. Justin Fairfax of Virginia Denounces Sexual Assault Allegation as a ‘Smear’,Politics,6f615427-4a46-49a9-a854-d4669736fcc7,https://www.nytimes.com/2019/02/04/us/politics/justin-fairfax-sexual-assault.html,20190204,,"RICHMOND, Va. — Lt. Gov. Justin Fairfax of Virginia emphatically denied on Monday a woman’s claim that he sexually assaulted her in 2004, suggesting at one point that Gov. Ralph Northam’s supporters were trying to block his ascent to the governorship at a moment when Mr. Northam is besieged by demands that he resign over charges of racism."
Negative,Malaysia Blames Goldman Sachs for Stolen Billions,Business,4444d090-1a9d-4b1c-98fc-4d3aaab8ba83,https://www.nytimes.com/2019/01/14/business/malaysia-goldman-sachs-1mdb.html,20190114,https://static01.nyt.com/images/2019/01/15/world/15Malaysiagoldman1/merlin_141414384_30075789-64ac-4d64-a7da-4fbd61047681-articleLarge.jpg,"Accused of helping to carry out an international multibillion-dollar fraud, Goldman Sachs has tried to pin the blame on a few rogue bankers."
Negative,"Maria Ressa, Philippine Journalist Critical of Rodrigo Duterte, Is Released After Arrest",Business,dbc01ca5-6b8e-4d95-bbd3-518aff631aba,https://www.nytimes.com/2019/02/13/world/asia/maria-ressa-arrested.html,20190213,https://static01.nyt.com/images/2019/02/14/world/14philippines-1sub/merlin_150662709_a4390337-5b68-4e60-adb1-66f848849564-articleLarge.jpg,"It’s a scene that Maria Ressa, a co-founder of an online news start-up critical of President Rodrigo Duterte of the Philippines, has grown accustomed to."
Negative,Maybe Only Tim Cook Can Fix Facebook’s Privacy Problem,Business,fbdb6226-5cb5-4d74-9378-6e31f1144df7,https://www.nytimes.com/2019/01/30/technology/facebook-privacy-apple-tim-cook.html,20190131,https://static01.nyt.com/images/2019/01/31/business/31ROOSE01/31ROOSE01-articleLarge.jpg,"It’s nowhere in his job description, but Tim Cook, Apple’s chief executive, has recently taken a moonlight gig as Facebook’s privacy watchdog."
Negative,"McKinsey Advised Purdue Pharma How to ‘Turbocharge’ Opioid Sales, Lawsuit Says",Business,99bce4ac-754d-4cb5-b8bd-b0ce42c4aa35,https://www.nytimes.com/2019/02/01/business/purdue-pharma-mckinsey-oxycontin-opiods.html,20190202,https://static01.nyt.com/images/2019/02/19/business/19purduemckinsey1/merlin_149883558_57e930ff-6348-42d3-a87a-beaa979c7843-articleLarge.jpg,"The world’s most prestigious management-consulting firm, McKinsey & Company, has been drawn into a national reckoning over who bears responsibility for the opioid crisis that has devastated families and communities across America."
Negative,Mitsubishi Accuses Carlos Ghosn of Taking a Secret $9 Million Payment,Business,d70b8703-5e3a-4460-b423-fa3fcf14e46b,https://www.nytimes.com/2019/01/18/business/carlos-ghosn-mitsubishi.html,20190118,https://static01.nyt.com/images/2019/01/19/business/19ghosn2/merlin_148897515_33704261-5a17-4e86-8def-9203572b4c75-articleLarge.jpg,"TOKYO — Mitsubishi Motors has joined Nissan in accusing Carlos Ghosn of financial wrongdoing, saying on Friday that he secretly received compensation of 7.8 million euros, or almost $9 million, from a joint venture of the two automakers."
Negative,National Australia Bank Chiefs to Resign in Wake of Damaging Report,Business,358b0327-ed90-4cf4-bf5a-7695f340f9d1,https://www.nytimes.com/2019/02/07/business/national-australia-bank-resign.html,20190207,https://static01.nyt.com/images/2019/02/08/world/08oz-banks1-print/merlin_148300065_55159ecc-eeee-4856-821b-1e9ed3aed0eb-articleLarge.jpg,"SYDNEY, Australia — The two top executives at one of Australia’s largest banks will depart after a damning report on misconduct in the country’s financial industry singled them out for their resistance to changing how they do business."
Negative,Net Neutrality Repeal at Stake as Key Court Case Starts,Business,17987bbb-85dd-4a26-8b7b-10357ea11be2,https://www.nytimes.com/2019/02/01/technology/net-neutrality-repeal-case.html,20190201,https://static01.nyt.com/images/2019/02/02/business/02netneutrality/merlin_144668283_8511e234-ed6a-4146-8af4-75ef7dfc2d31-articleLarge.jpg,Oral arguments were presented Friday in the most prominent lawsuit challenging the federal government’s repeal of broadband access rules known as net neutrality. 
Negative,Netflix Blocks Show in Saudi Arabia Critical of Saudi Prince,Business,8194fb03-dca8-420c-92b2-1ff0d330500f,https://www.nytimes.com/2019/01/01/business/media/netflix-hasan-minhaj-saudi-arabia.html,20190101,https://static01.nyt.com/images/2019/01/02/business/02NETFLIX-01/02NETFLIX-01-articleLarge.jpg,"Netflix has blocked an episode of its show “Patriot Act With Hasan Minhaj” from streaming in Saudi Arabia after the Saudi government complained that the episode — which is critical of the crown prince, Mohammed bin Salman — violated its cybercrime laws."
Negative,Netflix Is Raising Prices. Here’s Why.,Business,a6f68c62-47ce-4b7a-ab4f-10d2794ed99e,https://www.nytimes.com/2019/01/15/business/media/netflix-price-increase.html,20190115,https://static01.nyt.com/images/2019/01/16/business/16NETFLIX/merlin_149022990_7920c3c0-ff98-4431-8a9b-f7a24df195a9-articleLarge.jpg,Netflix is raising prices.
Negative,Northam Scandal Opens Rift Between Top Democrats in Virginia,Politics,efc2ea9c-492a-44b9-8ae0-b0fb147cec84,https://www.nytimes.com/2019/02/04/us/politics/northam-photo.html,20190204,https://static01.nyt.com/images/2019/02/05/us/politics/05virginia/05virginia-articleLarge.jpg,"RICHMOND, Va. — Virginia plunged deeper into political turmoil Monday as Gov. Ralph Northam told aides he was not planning to step down, and his own lieutenant governor suggested Mr. Northam’s supporters were behind an effort to smear him with claims of sexual assault to block his ascent if the governor resigned."
